id,roottype,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,SA11,SA12,SA13,SA14,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Dmean1,Dmean2,Dmean3,Dmean4,Dmean5,Dmean6,Dmean7,Dmean8,Dmean9,Dmean10,Dmean11,Dmean12,Dmean13,Dmean14,Lmean1,Lmean2,Lmean3,Lmean4,Lmean5,Lmean6,Lmean7,Lmean8,Lmean9,Lmean10,Lmean11,Lmean12,Lmean13,Lmean14,Lmax1,Lmax2,Lmax3,Lmax4,Lmax5,Lmax6,Lmax7,Lmax8,Lmax9,Lmax10,Lmax11,Lmax12,Lmax13,Lmax14
340,Lateralroot,0,0,1,1,4,7,8,19,29,39,54,64,73,73,0,0,0.058926184,0,0.442069564,0.438845538,0.609362893,1.8076848,6.109436592,15.17027485,19.1222825,27.53238466,30.27798991,36.4938272,0,0,0.008581336,0,0.074112395,0.046418882,0.088261939,0.241975307,1.06872645,2.738195038,2.712159596,4.081928825,4.000570022,5.262622831,0,0,9.91E-05,0,0.001161127,0.000399365,0.001022266,0.002666545,0.016502775,0.042292045,0.038093686,0.056524039,0.044628255,0.066199604,0,0,0.04619295,0.022201397,0.03893111,0.032511399,0.052121772,0.044588127,0.047948603,0.053435838,0.039541734,0.043900446,0.040542085,0.044095285,0,0,0.058926184,0.084721788,0.110517391,0.06269222,0.076170362,0.095141305,0.210670227,0.388981406,0.354116343,0.43019351,0.414766985,0.499915441,0,0,0.058926184,0.162272092,0.265618,0.09217575,0.17545366,0.36909577,1.3911942,2.6516976,2.552573,2.0208743,2.853055,2.922211
340,primaryroot,0,4,5,7,5,5,5,6,5,6,6,5,6,6,0,2.9013379,6.63087436,8.52208707,10.1940093,14.24370504,17.04453986,19.89347141,21.54829807,25.25368256,25.26589947,26.6466354,25.2459934,27.36918548,0,0.59642052,1.41272688,1.568078677,2.17999151,3.0008123,3.9748371,4.32150067,4.9703788,7.23265547,6.71059381,7.24328779,7.22624605,8.482129172,0,0.010975587,0.027515304,0.028458497,0.046142337,0.060128608,0.0833018,0.086716427,0.1152834,0.201154941,0.188904748,0.197660285,0.209800827,0.303645831,0,0.064173914,0.077078935,0.064559082,0.06435901,0.063011574,0.067384018,0.064229345,0.067332181,0.095381791,0.063787476,0.062839347,0.060618349,0.073259386,0,0.725334475,1.326174872,1.21744101,2.03880186,2.848741008,3.408907972,3.315578568,4.309659614,4.208947093,4.210983245,5.32932708,4.207665567,4.561530913,0,1.194383,2.2392874,2.9903314,4.6000195,6.341063,8.125306,9.133292,10.678501,12.793838,12.253311,15.874907,12.757554,15.443374
340,sum_root,0,4,6,8,9,12,13,25,34,45,60,69,79,79,0,2.9013379,6.689800544,8.52208707,10.63607886,14.68255058,17.65390275,21.70115621,27.65773466,40.42395741,44.38818197,54.17902006,55.52398331,63.86301268,0,0.59642052,1.421308216,1.568078677,2.254103905,3.047231182,4.063099039,4.563475977,6.03910525,9.970850508,9.422753406,11.32521661,11.22681607,13.744752,0,0.010975587,0.027614434,0.028458497,0.047303464,0.060527973,0.084324066,0.089382972,0.131786175,0.243446986,0.226998435,0.254184324,0.254429081,0.369845435,0,0.064173914,0.071931271,0.059264372,0.053057721,0.045219805,0.057991867,0.049302019,0.05079913,0.059028632,0.041966309,0.04527283,0.042066865,0.04631028,0,0.725334475,1.114966757,1.065260884,1.18178654,1.223545882,1.357992519,0.868046248,0.813462784,0.898310165,0.739803033,0.785203189,0.702835232,0.808392566,0,1.194383,2.2392874,2.9903314,4.6000195,6.341063,8.125306,9.133292,10.678501,12.793838,12.253311,15.874907,12.757554,15.443374
349,Lateralroot,0,0,6,13,26,43,56,53,64,60,74,74,92,96,0,0,0.90281445,5.491453375,11.16179825,22.64782036,28.69878863,29.22866668,37.3586655,42.10207323,46.44749906,49.35,52.24347049,54.7276458,0,0,0.102775074,0.587526523,1.176791074,2.482380618,3.671963504,4.134535269,5.567549614,5.825467659,5.893067045,7.07,8.243369299,8.01889702,0,0,0.000988199,0.005219657,0.010646511,0.024147659,0.040811342,0.051850908,0.073283671,0.06819643,0.063947842,0.094,0.123904528,0.110318177,0,0,0.036556636,0.034161873,0.034806556,0.035697625,0.040169182,0.044694042,0.047268341,0.042659183,0.040438295,0.04438314,0.048327985,0.0423975,0,0,0.150469075,0.42241949,0.429299933,0.526693497,0.512478368,0.551484277,0.583729149,0.701701221,0.627668906,0.597766358,0.56786381,0.570079644,0,0,0.22548726,0.86761904,1.6379088,2.1856353,2.1238346,2.3748276,2.6137486,2.812209,2.7910426,2.7357842,2.6805258,2.7549438
349,primaryroot,0,1,2,2,2,2,2,2,2,3,3,3,3,3,0,0.93720585,5.5984145,9.7064445,13.1040187,13.8994035,13.4500754,13.0854093,14.226942,10.63435147,9.592723,9.41,9.229424,9.562359,0,0.11832267,0.88060466,1.398891,1.66870296,1.93287936,1.7238371,2.3347686,2.53344603,2.427476429,1.835940056,1.95,2.0715368,1.8959372,0,0.001205998,0.01138066,0.017300591,0.018298117,0.02273312,0.018877798,0.038345868,0.044858837,0.059692433,0.032225238,0.042,0.0519854,0.041120064,0,0.040667817,0.050680688,0.04347159,0.039938815,0.040597539,0.041610707,0.060700853,0.052947322,0.039690184,0.035464678,0.046438564,0.05741245,0.053213913,0,0.93720585,2.79920725,4.85322225,6.55200935,6.94970175,6.7250377,6.54270465,7.113471,3.544783823,3.197574333,6.213499167,9.229424,9.562359,0,0.93720585,3.7532375,5.8050027,9.1231165,9.86835,9.439409,9.936499,9.830318,10.187681,9.247457,9.2384405,9.229424,9.562359
349,sum_root,0,1,8,15,28,45,58,55,66,63,77,0,93,97,0,0.93720585,6.50122895,15.19789788,24.26581695,36.54722386,42.14886403,42.31407598,51.5856075,52.7364247,56.04022206,0,61.47289449,64.2900048,0,0.11832267,0.983379734,1.986417523,2.845494034,4.415259978,5.395800604,6.469303869,8.100995644,8.252944088,7.729007101,0,10.3149061,9.91483422,0,0.001205998,0.012368858,0.022520248,0.028944628,0.046880779,0.059689139,0.090196776,0.118142508,0.127888864,0.09617308,0,0.175889928,0.151438241,0,0.040667817,0.040087649,0.035403168,0.035173145,0.035915398,0.04021889,0.045276108,0.047440431,0.042517802,0.040244517,0.044335092,0.048425667,0.04250901,0,0.93720585,0.812653619,1.013193192,0.86663632,0.81216053,0.726704552,0.769346836,0.781600114,0.837086106,0.727795092,0.694396979,0.660998866,0.662783555,0,0.93720585,3.7532375,5.8050027,9.1231165,9.86835,9.439409,9.936499,9.830318,10.187681,9.247457,9.2384405,9.229424,9.562359
351,Lateralroot,0,0,0,1,3,6,9,11,11,16,16,19,20,23,0,0,0,0.040437352,0.48761134,1.072583976,2.012806465,2.741323932,2.917634385,5.41598077,10.95171076,16.0469211,22.54961104,26.90560939,0,0,0,0.005004911,0.065087947,0.097433495,0.178725324,0.305152797,0.355183934,0.78093498,1.484880211,1.861454718,3.182196602,3.792481855,0,0,0,4.92E-05,0.000729457,0.000717913,0.001287519,0.002768666,0.0035025,0.009318795,0.016328907,0.018540352,0.037915806,0.043970938,0,0,0,0.039313797,0.044331133,0.026690005,0.02889567,0.036101043,0.037997915,0.047790816,0.042456211,0.03603383,0.040538087,0.044497761,0,0,0,0.040437352,0.162537113,0.178763996,0.223645163,0.249211267,0.26523949,0.338498798,0.684481923,0.844574795,1.127480552,1.169809104,0,0,0,0.040437352,0.28769496,0.44697076,0.6177805,0.7232177,0.65961444,0.7290845,2.0504112,3.9762747,6.0044074,7.302892
351,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6695306,2.9483683,4.1922894,5.987225,7.4757953,8.856002,9.6135435,10.62736,11.645304,11.603734,11.776189,11.827425,12.180397,11.823496,0.23148705,0.4222461,0.72525054,0.8046457,1.1979831,1.1258004,1.1448265,1.4666082,1.8580242,1.8743483,1.919866,1.879251,2.1546998,2.0006104,0.002663027,0.005328898,0.010151003,0.009078527,0.015782643,0.011858556,0.011006126,0.016466964,0.024023674,0.024636144,0.02536469,0.024546875,0.03110632,0.027623123,0.042654246,0.043409992,0.054139692,0.041425176,0.049159262,0.038743924,0.03749568,0.04294984,0.049955223,0.050500616,0.051014654,0.04932223,0.05496881,0.05277033,1.6695306,2.9483683,4.1922894,5.987225,7.4757953,8.856002,9.6135435,10.62736,11.645304,11.603734,11.776189,11.827425,12.180397,11.823496,1.6695306,2.9483683,4.1922894,5.987225,7.4757953,8.856002,9.6135435,10.62736,11.645304,11.603734,11.776189,11.827425,12.180397,11.823496
351,sum_root,1,1,1,2,4,7,10,12,12,17,17,20,21,24,1.6695306,2.9483683,4.1922894,6.027662352,7.96340664,9.928585976,11.62634997,13.36868393,14.56293839,17.01971477,22.72789976,27.8743461,34.73000804,38.72910539,0.23148705,0.4222461,0.72525054,0.809650611,1.263071047,1.223233895,1.323551824,1.771760997,2.213208134,2.65528328,3.404746211,3.740705718,5.336896402,5.793092255,0.002663027,0.005328898,0.010151003,0.009127687,0.0165121,0.012576469,0.012293645,0.01923563,0.027526174,0.033954939,0.041693597,0.043087227,0.069022126,0.071594061,0.042654246,0.043409992,0.054139692,0.040369487,0.045538165,0.028411993,0.029755671,0.036671776,0.038994357,0.047950216,0.042959649,0.03669825,0.041225264,0.044842451,1.6695306,2.9483683,4.1922894,3.013831176,1.99085166,1.418369425,1.162634997,1.114056994,1.213578199,1.001159692,1.33693528,1.393717305,1.653809907,1.613712725,1.6695306,2.9483683,4.1922894,5.987225,7.4757953,8.856002,9.6135435,10.62736,11.645304,11.603734,11.776189,11.827425,12.180397,11.823496
351,Lateralroot,0,0,0,0,0,4,6,9,10,10,10,11,10,10,0,0,0,0,0,0.266721085,2.10127753,5.06742354,7.75334546,7.95991003,7.8156569,7.36826222,7.98555887,8.54333377,0,0,0,0,0,0.023215211,0.271623929,0.545106519,0.986218054,0.994822553,1.101769514,0.934509934,1.00192869,1.002851483,0,0,0,0,0,0.000169993,0.002894844,0.004793227,0.010455097,0.010403944,0.01313111,0.00983717,0.010404788,0.009817018,0,0,0,0,0,0.027631122,0.039473277,0.034307529,0.039432724,0.038904777,0.042291865,0.040682456,0.039770951,0.038825319,0,0,0,0,0,0.066680271,0.350212922,0.56304706,0.775334546,0.795991003,0.78156569,0.66984202,0.798555887,0.854333377,0,0,0,0,0,0.09814541,0.48136383,1.1580265,1.4828694,1.8188486,1.7691046,1.341009,1.8869358,1.7890141
351,primaryroot,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.5480235,5.362226,7.0043344,8.153868,10.35953,11.8669195,14.858855,14.75298,15.684115,16.4492,18.16507,18.29438,20.344736,0,0.3972651,0.71649843,0.94889235,1.1086872,1.5146832,1.6892169,2.2047904,2.1411197,2.25287,2.44401,2.5316317,2.6406481,2.9937384,0,0.005007926,0.007765567,0.010597225,0.012436369,0.018037714,0.019534087,0.026625043,0.025433078,0.026381483,0.02966604,0.029506259,0.031617366,0.036120504,0,0.04957726,0.042137235,0.04213561,0.04216909,0.04573651,0.04442494,0.04630743,0.04518692,0.045003846,0.046676174,0.042826787,0.044209942,0.047200363,0,2.5480235,5.362226,7.0043344,8.153868,10.35953,11.8669195,14.858855,14.75298,15.684115,16.4492,18.16507,18.29438,20.344736,0,2.5480235,5.362226,7.0043344,8.153868,10.35953,11.8669195,14.858855,14.75298,15.684115,16.4492,18.16507,18.29438,20.344736
351,sum_root,0,1,1,1,1,5,7,10,11,11,11,12,11,11,0,2.5480235,5.362226,7.0043344,8.153868,10.62625109,13.96819703,19.92627854,22.50632546,23.64402503,24.2648569,25.53333222,26.27993887,28.88806977,0,0.3972651,0.71649843,0.94889235,1.1086872,1.537898411,1.960840829,2.749896919,3.127337754,3.247692553,3.545779514,3.466141634,3.64257679,3.996589883,0,0.005007926,0.007765567,0.010597225,0.012436369,0.018207707,0.022428931,0.03141827,0.035888175,0.036785427,0.04279715,0.039343429,0.042022154,0.045937522,0,0.04957726,0.042137235,0.04213561,0.04216909,0.0312522,0.040180657,0.035507519,0.039955833,0.039459238,0.042690439,0.04086115,0.040174496,0.039586686,0,2.5480235,5.362226,7.0043344,8.153868,2.125250217,1.995456719,1.992627854,2.046029587,2.149456821,2.205896082,2.127777685,2.389085352,2.626188161,0,2.5480235,5.362226,7.0043344,8.153868,10.35953,11.8669195,14.858855,14.75298,15.684115,16.4492,18.16507,18.29438,20.344736
357,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,primaryroot,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.47877395,0.75291234,0.796478,0.8575208,0.9048029,0.78819937,0.79094785,0.7777165,0.97960055,0.72866267,0.7045398,0.6794723,0.7311084,0,0.051536936,0.082138486,0.092553854,0.0828533,0.09654617,0.08948806,0.08494192,0.06543358,0.12484833,0.07882407,0.07558118,0.09432755,0.107271925,0,0.000446415,0.00072234,0.000905476,0.000668889,0.000953411,0.000816283,0.000740461,0.000443277,0.001272249,0.000686329,0.000679736,0.001074114,0.001257636,0,0.03436199,0.035856348,0.03924337,0.03195142,0.03550173,0.035811227,0.033864576,0.027176555,0.03999987,0.035116576,0.03411755,0.04391195,0.045394994,0,0.47877395,0.75291234,0.796478,0.8575208,0.9048029,0.78819937,0.79094785,0.7777165,0.97960055,0.72866267,0.7045398,0.6794723,0.7311084,0,0.47877395,0.75291234,0.796478,0.8575208,0.9048029,0.78819937,0.79094785,0.7777165,0.97960055,0.72866267,0.7045398,0.6794723,0.7311084
357,sum_root,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.47877395,0.75291234,0.796478,0.8575208,0.9048029,0.78819937,0.79094785,0.7777165,0.97960055,0.72866267,0.7045398,0.6794723,0.7311084,0,0.051536936,0.082138486,0.092553854,0.0828533,0.09654617,0.08948806,0.08494192,0.06543358,0.12484833,0.07882407,0.07558118,0.09432755,0.107271925,0,0.000446415,0.00072234,0.000905476,0.000668889,0.000953411,0.000816283,0.000740461,0.000443277,0.001272249,0.000686329,0.000679736,0.001074114,0.001257636,0,0.03436199,0.035856348,0.03924337,0.03195142,0.03550173,0.035811227,0.033864576,0.027176555,0.03999987,0.035116576,0.03411755,0.04391195,0.045394994,0,0.47877395,0.75291234,0.796478,0.8575208,0.9048029,0.78819937,0.79094785,0.7777165,0.97960055,0.72866267,0.7045398,0.6794723,0.7311084,0,0.47877395,0.75291234,0.796478,0.8575208,0.9048029,0.78819937,0.79094785,0.7777165,0.97960055,0.72866267,0.7045398,0.6794723,0.7311084
365,Lateralroot,0,0,2,6,5,9,4,7,9,18,23,29,40,43,0,0,0.7153902,1.268769218,2.09178301,2.100384548,2.69769066,5.91020697,14.20968311,23.68583462,30.73314231,39.26985336,45.63723922,50.8645565,0,0,0.104576793,0.184503389,0.281822099,0.319407828,0.398357964,0.902563375,2.173085168,3.231577115,4.879772088,7.736196825,8.14830825,8.147046259,0,0,0.001293104,0.002343183,0.003976244,0.004993173,0.005281297,0.0116776,0.0296705,0.040330096,0.067013552,0.13374526,0.129287696,0.115125747,0,0,0.045109805,0.041375306,0.036808811,0.038200146,0.042936128,0.047516148,0.05134222,0.041927098,0.049855941,0.063871872,0.05593608,0.047828465,0,0,0.3576951,0.211461536,0.418356602,0.233376061,0.674422665,0.844315281,1.578853679,1.315879701,1.336223579,1.354132874,1.14093098,1.182896663,0,0,0.48905554,0.39784625,0.71386206,0.42366552,0.8965858,1.9814013,5.7323,8.4742985,8.582999,9.847145,9.619625,10.171491
365,primaryroot,5,5,5,8,8,8,11,11,11,11,11,12,11,11,1.52719871,3.57083328,3.12755813,5.20242519,6.25798434,7.41475039,10.01130096,14.74540829,14.59815822,14.99116659,18.61310877,22.11418777,25.47508286,27.67433331,0.231242205,0.73043444,0.654245426,1.06167362,1.097821066,1.854843302,3.60151034,2.87952462,2.250298269,2.636430516,5.290921775,6.835348224,7.36274144,4.011329764,0.003365696,0.016105796,0.014287961,0.024043617,0.022925039,0.063590875,0.165754565,0.060207578,0.035384357,0.053199413,0.212786875,0.300557332,0.341004594,0.050466342,0.044751809,0.07037728,0.069714665,0.061563323,0.052718386,0.05488395,0.103398092,0.066335826,0.046724388,0.055379567,0.093045112,0.075247485,0.089281979,0.047022141,0.305439742,0.714166656,0.625511626,0.650303149,0.782248043,0.926843799,0.910118269,1.340491663,1.327105293,1.362833326,1.692100797,1.842848981,2.315916624,2.515848483,0.45718756,1.0291818,1.0796593,1.2100896,1.1384887,1.521466,2.044346,2.8359265,3.7439475,4.2563415,5.091872,6.32501,7.347531,11.298127
365,sum_root,5,5,7,14,13,17,15,18,20,29,34,41,51,54,1.52719871,3.57083328,3.84294833,6.471194408,8.34976735,9.515134938,12.70899162,20.65561526,28.80784133,38.67700121,49.34625108,61.38404113,71.11232208,78.53888981,0.231242205,0.73043444,0.758822219,1.246177009,1.379643165,2.17425113,3.999868304,3.782087995,4.423383437,5.868007631,10.17069386,14.57154505,15.51104969,12.15837602,0.003365696,0.016105796,0.015581064,0.0263868,0.026901283,0.068584048,0.171035862,0.071885178,0.065054857,0.093529509,0.279800427,0.434302592,0.47029229,0.165592089,0.044751809,0.07037728,0.062684705,0.052911315,0.046599319,0.046051348,0.087274902,0.059017063,0.048802412,0.047029759,0.063828908,0.06720132,0.063128332,0.047664213,0.305439742,0.714166656,0.548992619,0.462228172,0.642289796,0.55971382,0.847266108,1.147534181,1.440392067,1.333689697,1.451360326,1.497171735,1.394359256,1.454423885,0.45718756,1.0291818,1.0796593,1.2100896,1.1384887,1.521466,2.044346,2.8359265,5.7323,8.4742985,8.582999,9.847145,9.619625,11.298127
386,Lateralroot,0,1,1,2,2,4,7,6,9,10,10,10,13,12,0,0.1753674,0.11899722,0.17954674,0.241874,0.312407446,1.626176934,2.05808222,3.097682978,4.495793058,5.28896577,5.056880815,5.464204357,5.98150212,0,0.024089282,0.012316734,0.024736697,0.020556716,0.025921717,0.222666885,0.285601398,0.383825122,0.575534433,0.797722289,0.762819927,0.916293384,0.982167515,0,0.000279725,0.000103456,0.000275452,0.00014652,0.000174396,0.002617476,0.003347653,0.004075443,0.006232996,0.009822167,0.009487213,0.012468435,0.013296808,0,0.043416623,0.03209107,0.046731362,0.02659824,0.024365489,0.042292446,0.039456323,0.032949069,0.032637951,0.044094384,0.040582114,0.053504696,0.048587621,0,0.1753674,0.11899722,0.08977337,0.120937,0.078101862,0.232310991,0.343013703,0.344186998,0.449579306,0.528896577,0.505688082,0.420323412,0.49845851,0,0.1753674,0.11899722,0.17954674,0.1430505,0.13998352,0.6676873,1.2660861,2.240639,3.294342,3.6831663,3.627014,3.7921395,3.8445156
386,primaryroot,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.56598539,4.290358,5.07930088,8.20498277,7.91825956,8.11785407,8.24008435,9.5515548,10.60647483,11.67946073,11.33520872,11.56533195,11.8842851,11.68205721,0.24318137,0.75563949,1.022088386,2.10356301,1.27984471,1.330623006,1.147468987,1.73673744,1.707562138,2.14163549,1.85605206,2.24069378,2.54680745,2.354121796,0.003213334,0.013538334,0.020243638,0.056561214,0.02620218,0.025236852,0.014317906,0.034773718,0.032408773,0.045140043,0.032013084,0.046079919,0.061880254,0.052163767,0.050845922,0.058412998,0.065378303,0.092727365,0.054833914,0.066030432,0.043175015,0.080464901,0.055612278,0.067096775,0.054799712,0.075407439,0.085363328,0.076050026,0.313197078,0.8580716,1.015860176,1.640996554,1.583651912,1.623570814,1.64801687,1.91031096,2.121294966,2.335892146,2.267041744,2.31306639,2.37685702,2.336411442,0.76652545,2.3590178,2.8410563,5.0184474,5.2151027,5.6701756,5.915135,6.9510903,8.160268,9.035196,8.88111,9.076833,9.037138,8.976251
386,sum_root,5,6,6,7,7,9,12,11,14,15,15,15,18,17,1.56598539,4.4657254,5.1982981,8.38452951,8.16013356,8.430261516,9.866261284,11.60963702,13.70415781,16.17525379,16.62417449,16.62221277,17.34848946,17.66355933,0.24318137,0.779728772,1.03440512,2.128299707,1.300401426,1.356544723,1.370135872,2.022338838,2.09138726,2.717169923,2.653774349,3.003513707,3.463100834,3.336289311,0.003213334,0.013818059,0.020347094,0.056836666,0.0263487,0.025411249,0.016935383,0.038121371,0.036484216,0.051373038,0.041835251,0.055567132,0.074348689,0.065460574,0.050845922,0.055913602,0.059830431,0.079585649,0.046766579,0.047512679,0.042660183,0.058096586,0.041043072,0.044124226,0.047662827,0.052190556,0.062354316,0.056664799,0.313197078,0.744287567,0.866383017,1.19778993,1.165733366,0.936695724,0.82218844,1.055421547,0.978868415,1.078350253,1.108278299,1.108147518,0.96380497,1.039032902,0.76652545,2.3590178,2.8410563,5.0184474,5.2151027,5.6701756,5.915135,6.9510903,8.160268,9.035196,8.88111,9.076833,9.037138,8.976251
386,Lateralroot,0,0,0,4,7,5,7,8,9,15,20,30,31,35,0,0,0,1.000984108,2.743299659,3.84267417,8.05202342,10.60420514,14.72701006,26.83931289,24.23988388,28.96594759,23.66418248,28.87987311,0,0,0,0.111766024,0.319693519,0.484881482,1.149533149,1.497917605,2.26442906,4.659911341,3.355700289,4.119198522,4.417227841,4.646666746,0,0,0,0.001025325,0.003184196,0.00516077,0.013986819,0.019002676,0.029125571,0.070700898,0.043174623,0.050401144,0.070051276,0.062947344,0,0,0,0.038142653,0.042021641,0.037928075,0.049419125,0.049551038,0.049501253,0.05528007,0.043861235,0.052593649,0.06715447,0.058523445,0,0,0,0.250246027,0.391899951,0.768534834,1.15028906,1.325525643,1.636334451,1.789287526,1.211994194,0.965531586,0.763360725,0.825139232,0,0,0,0.43212697,0.97775984,1.5688741,2.4266553,2.5658567,3.6159582,5.1214643,4.6311493,5.1447377,5.278991,5.7222624
386,primaryroot,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1.34307179,3.6296348,5.63941287,7.22557786,9.39071305,11.84306602,13.59793794,15.95528555,17.85701971,23.59809263,20.96541387,21.84094846,22.73147216,24.32297091,0.26225314,0.63795097,1.002092035,1.085401571,1.312596048,1.939927894,2.265694405,2.74528249,2.84003159,4.99044979,3.736663514,3.71802681,4.63169754,4.76233049,0.004469113,0.010504124,0.015535189,0.015224422,0.017483091,0.0283969,0.032347982,0.04325499,0.043033278,0.096496173,0.06192354,0.058668651,0.086965489,0.090150268,0.063594202,0.055894763,0.057275694,0.05352361,0.046504323,0.06091668,0.061354618,0.059566547,0.067951062,0.084872716,0.061319379,0.05785201,0.060106128,0.074804326,0.447690597,0.72592696,1.127882574,1.445115572,1.87814261,2.368613204,2.719587588,3.19105711,3.571403942,4.719618526,4.193082774,4.368189692,4.546294432,4.864594182,0.6737183,1.762412,3.4066005,4.1829724,5.4137526,7.108504,8.096864,9.413973,10.362849,13.751091,12.687564,12.405384,12.104244,13.0302925
386,sum_root,3,5,5,9,12,10,12,13,14,20,25,35,36,40,1.34307179,3.6296348,5.63941287,8.226561968,12.13401271,15.68574019,21.64996136,26.55949069,32.58402977,50.43740552,45.20529775,50.80689605,46.39565464,53.20284402,0.26225314,0.63795097,1.002092035,1.197167595,1.632289567,2.424809376,3.415227554,4.243200095,5.10446065,9.650361131,7.092363803,7.837225332,9.048925381,9.408997236,0.004469113,0.010504124,0.015535189,0.016249747,0.020667287,0.033557671,0.046334801,0.062257666,0.072158849,0.167197071,0.105098163,0.109069795,0.157016765,0.153097613,0.063594202,0.055894763,0.057275694,0.046687629,0.043889425,0.049422378,0.054392247,0.053403157,0.056090471,0.062678232,0.047352864,0.053344844,0.066175534,0.060558555,0.447690597,0.72592696,1.127882574,0.914062441,1.011167726,1.568574019,1.804163447,2.043037745,2.327430698,2.521870276,1.80821191,1.451625601,1.288768184,1.3300711,0.6737183,1.762412,3.4066005,4.1829724,5.4137526,7.108504,8.096864,9.413973,10.362849,13.751091,12.687564,12.405384,12.104244,13.0302925
434,Lateralroot,0,1,4,7,18,22,36,47,55,53,83,96,140,166,0,0.11371329,2.97557541,3.73010725,14.80654496,21.51368401,30.20257763,43.77094806,63.36255195,76.38539072,87.5330803,105.3108925,162.4740826,182.2378526,0,0.016732192,0.53394934,0.589416312,2.492448413,3.641369863,5.514652373,6.756023186,9.61754473,13.7002079,10.2096552,13.00750582,26.7576203,31.7513154,0,0.000196068,0.0078733,0.008201612,0.035734434,0.053710749,0.08999027,0.090350239,0.127630161,0.226288569,0.100349243,0.134881135,0.488346523,0.577517278,0,0.04739591,0.057344939,0.053985373,0.049196958,0.053844807,0.055508209,0.047003447,0.048773092,0.055121144,0.037198368,0.040297135,0.052871141,0.054614914,0,0.11371329,0.743893853,0.532872464,0.822585831,0.977894728,0.83896049,0.931296767,1.152046399,1.441233787,1.054615425,1.096988464,1.160529161,1.097818389,0,0.11371329,1.0665041,1.1600974,2.6279376,3.692737,4.264162,5.0252624,5.846443,5.8983088,3.775356,5.7206035,5.8459563,5.499382
434,primaryroot,2,3,3,3,3,3,3,3,3,3,3,3,3,4,0.9012821,6.0116765,12.5661313,14.0863265,17.3331063,18.3428703,19.9330463,20.924925,21.8510266,23.8798098,24.077158,22.8931796,24.7763998,25.7940111,0.217792354,1.3970034,2.50383176,3.0909509,4.2589908,3.71370086,4.6262784,4.9842133,4.948888,6.8269469,6.9682067,6.5290443,9.2715875,10.4018783,0.004317613,0.030075932,0.043513273,0.062035404,0.095700928,0.064298289,0.095720366,0.105883544,0.105477085,0.212582256,0.228620096,0.21471454,0.42006453,0.413880149,0.074940612,0.07074354,0.059957643,0.063571537,0.07138508,0.06269828,0.071164969,0.068740805,0.0667425,0.074287675,0.082527479,0.074784816,0.083129678,0.105014368,0.45064105,2.003892167,4.188710433,4.695442167,5.7777021,6.1142901,6.644348767,6.974975,7.283675533,7.9599366,8.025719333,7.631059867,8.258799933,6.448502775,0.71398526,3.049278,4.5507526,5.4564366,6.671009,7.0423994,7.7841563,8.218303,8.532563,8.5981655,8.749268,8.544695,9.183396,9.111696
434,sum_root,2,4,7,10,21,25,39,50,58,56,86,99,143,170,0.9012821,6.12538979,15.54170671,17.81643375,32.13965126,39.85655431,50.13562393,64.69587306,85.21357855,100.2652005,111.6102383,128.2040721,187.2504824,208.0318637,0.217792354,1.413735592,3.0377811,3.680367212,6.751439213,7.355070723,10.14093077,11.74023649,14.56643273,20.5271548,17.1778619,19.53655012,36.0292078,42.1531937,0.004317613,0.030272,0.051386573,0.070237016,0.131435362,0.118009038,0.185710636,0.196233783,0.233107246,0.438870825,0.328969339,0.349595675,0.908411053,0.991397427,0.074940612,0.064906633,0.058464669,0.056861222,0.05236669,0.054907224,0.056712575,0.048307689,0.049702544,0.056147922,0.038779616,0.041342217,0.053505936,0.055800784,0.45064105,1.531347448,2.220243816,1.781643375,1.530459584,1.594262172,1.285528819,1.293917461,1.46919963,1.790450009,1.297793469,1.294990627,1.309443933,1.223716845,0.71398526,3.049278,4.5507526,5.4564366,6.671009,7.0423994,7.7841563,8.218303,8.532563,8.5981655,8.749268,8.544695,9.183396,9.111696
